Test Loss MAPE,Train Loss MAPE,Test Loss MSE,Train Loss MSE
0.6256201267242432,0.6256201267242432,0.6256201267242432,0.6256201267242432
0.42374733090400696,0.42374733090400696,0.42374733090400696,0.42374733090400696
0.5722846984863281,0.5722846984863281,0.5722846984863281,0.5722846984863281
0.49108439683914185,0.49108439683914185,0.49108439683914185,0.49108439683914185
0.47221964597702026,0.47221964597702026,0.47221964597702026,0.47221964597702026
0.43389108777046204,0.43389108777046204,0.43389108777046204,0.43389108777046204
0.4039594829082489,0.4039594829082489,0.4039594829082489,0.4039594829082489
0.3745861351490021,0.3745861351490021,0.3745861351490021,0.3745861351490021
0.34655290842056274,0.34655290842056274,0.34655290842056274,0.34655290842056274
0.31810373067855835,0.31810373067855835,0.31810373067855835,0.31810373067855835
0.2909960448741913,0.2909960448741913,0.2909960448741913,0.2909960448741913
0.2674691379070282,0.2674691379070282,0.2674691379070282,0.2674691379070282
0.2469702512025833,0.2469702512025833,0.2469702512025833,0.2469702512025833
0.2306962013244629,0.2306962013244629,0.2306962013244629,0.2306962013244629
0.21774953603744507,0.21774953603744507,0.21774953603744507,0.21774953603744507
0.20714211463928223,0.20714211463928223,0.20714211463928223,0.20714211463928223
0.19828900694847107,0.19828900694847107,0.19828900694847107,0.19828900694847107
0.19113436341285706,0.19113436341285706,0.19113436341285706,0.19113436341285706
0.1856348216533661,0.1856348216533661,0.1856348216533661,0.1856348216533661
0.18121913075447083,0.18121913075447083,0.18121913075447083,0.18121913075447083
0.1774672418832779,0.1774672418832779,0.1774672418832779,0.1774672418832779
0.17436149716377258,0.17436149716377258,0.17436149716377258,0.17436149716377258
0.17168022692203522,0.17168022692203522,0.17168022692203522,0.17168022692203522
0.16937504708766937,0.16937504708766937,0.16937504708766937,0.16937504708766937
0.16731654107570648,0.16731654107570648,0.16731654107570648,0.16731654107570648
0.16545416414737701,0.16545416414737701,0.16545416414737701,0.16545416414737701
0.1637207269668579,0.1637207269668579,0.1637207269668579,0.1637207269668579
0.1622263789176941,0.1622263789176941,0.1622263789176941,0.1622263789176941
0.16084866225719452,0.16084866225719452,0.16084866225719452,0.16084866225719452
0.1595575362443924,0.1595575362443924,0.1595575362443924,0.1595575362443924
0.15839281678199768,0.15839281678199768,0.15839281678199768,0.15839281678199768
0.15731658041477203,0.15731658041477203,0.15731658041477203,0.15731658041477203
0.15631283819675446,0.15631283819675446,0.15631283819675446,0.15631283819675446
0.15532398223876953,0.15532398223876953,0.15532398223876953,0.15532398223876953
0.15443432331085205,0.15443432331085205,0.15443432331085205,0.15443432331085205
0.15358054637908936,0.15358054637908936,0.15358054637908936,0.15358054637908936
0.15274332463741302,0.15274332463741302,0.15274332463741302,0.15274332463741302
0.15190497040748596,0.15190497040748596,0.15190497040748596,0.15190497040748596
0.15120239555835724,0.15120239555835724,0.15120239555835724,0.15120239555835724
0.1504739224910736,0.1504739224910736,0.1504739224910736,0.1504739224910736
0.1497707962989807,0.1497707962989807,0.1497707962989807,0.1497707962989807
0.1491193324327469,0.1491193324327469,0.1491193324327469,0.1491193324327469
0.14849211275577545,0.14849211275577545,0.14849211275577545,0.14849211275577545
0.14788508415222168,0.14788508415222168,0.14788508415222168,0.14788508415222168
0.14729848504066467,0.14729848504066467,0.14729848504066467,0.14729848504066467
0.14673194289207458,0.14673194289207458,0.14673194289207458,0.14673194289207458
0.14618469774723053,0.14618469774723053,0.14618469774723053,0.14618469774723053
0.14565509557724,0.14565509557724,0.14565509557724,0.14565509557724
0.14513927698135376,0.14513927698135376,0.14513927698135376,0.14513927698135376
0.1446433812379837,0.1446433812379837,0.1446433812379837,0.1446433812379837
0.14416366815567017,0.14416366815567017,0.14416366815567017,0.14416366815567017
0.14369864761829376,0.14369864761829376,0.14369864761829376,0.14369864761829376
0.14324365556240082,0.14324365556240082,0.14324365556240082,0.14324365556240082
0.142808198928833,0.142808198928833,0.142808198928833,0.142808198928833
0.1424010545015335,0.1424010545015335,0.1424010545015335,0.1424010545015335
0.14202065765857697,0.14202065765857697,0.14202065765857697,0.14202065765857697
0.14163675904273987,0.14163675904273987,0.14163675904273987,0.14163675904273987
0.1412796676158905,0.1412796676158905,0.1412796676158905,0.1412796676158905
0.14094378054141998,0.14094378054141998,0.14094378054141998,0.14094378054141998
0.14060764014720917,0.14060764014720917,0.14060764014720917,0.14060764014720917
0.14028774201869965,0.14028774201869965,0.14028774201869965,0.14028774201869965
0.13997936248779297,0.13997936248779297,0.13997936248779297,0.13997936248779297
0.13969191908836365,0.13969191908836365,0.13969191908836365,0.13969191908836365
0.13941986858844757,0.13941986858844757,0.13941986858844757,0.13941986858844757
0.13915762305259705,0.13915762305259705,0.13915762305259705,0.13915762305259705
0.1389051377773285,0.1389051377773285,0.1389051377773285,0.1389051377773285
0.13866692781448364,0.13866692781448364,0.13866692781448364,0.13866692781448364
0.13843682408332825,0.13843682408332825,0.13843682408332825,0.13843682408332825
0.1382160186767578,0.1382160186767578,0.1382160186767578,0.1382160186767578
0.1380026936531067,0.1380026936531067,0.1380026936531067,0.1380026936531067
0.1378002017736435,0.1378002017736435,0.1378002017736435,0.1378002017736435
0.13760416209697723,0.13760416209697723,0.13760416209697723,0.13760416209697723
0.13741876184940338,0.13741876184940338,0.13741876184940338,0.13741876184940338
0.13724084198474884,0.13724084198474884,0.13724084198474884,0.13724084198474884
0.1370718628168106,0.1370718628168106,0.1370718628168106,0.1370718628168106
0.13690964877605438,0.13690964877605438,0.13690964877605438,0.13690964877605438
0.13675686717033386,0.13675686717033386,0.13675686717033386,0.13675686717033386
0.13661478459835052,0.13661478459835052,0.13661478459835052,0.13661478459835052
0.1364811658859253,0.1364811658859253,0.1364811658859253,0.1364811658859253
0.1363544911146164,0.1363544911146164,0.1363544911146164,0.1363544911146164
0.13623423874378204,0.13623423874378204,0.13623423874378204,0.13623423874378204
0.1361205279827118,0.1361205279827118,0.1361205279827118,0.1361205279827118
0.13601255416870117,0.13601255416870117,0.13601255416870117,0.13601255416870117
0.13591255247592926,0.13591255247592926,0.13591255247592926,0.13591255247592926
0.1358182579278946,0.1358182579278946,0.1358182579278946,0.1358182579278946
0.13572998344898224,0.13572998344898224,0.13572998344898224,0.13572998344898224
0.1356467455625534,0.1356467455625534,0.1356467455625534,0.1356467455625534
0.13556909561157227,0.13556909561157227,0.13556909561157227,0.13556909561157227
0.13549712300300598,0.13549712300300598,0.13549712300300598,0.13549712300300598
0.13542984426021576,0.13542984426021576,0.13542984426021576,0.13542984426021576
0.1353674978017807,0.1353674978017807,0.1353674978017807,0.1353674978017807
0.1353101283311844,0.1353101283311844,0.1353101283311844,0.1353101283311844
0.1352567970752716,0.1352567970752716,0.1352567970752716,0.1352567970752716
0.13520807027816772,0.13520807027816772,0.13520807027816772,0.13520807027816772
0.1351664662361145,0.1351664662361145,0.1351664662361145,0.1351664662361145
0.13512811064720154,0.13512811064720154,0.13512811064720154,0.13512811064720154
0.13509391248226166,0.13509391248226166,0.13509391248226166,0.13509391248226166
0.1350632756948471,0.1350632756948471,0.1350632756948471,0.1350632756948471
0.13503549993038177,0.13503549993038177,0.13503549993038177,0.13503549993038177
0.13501109182834625,0.13501109182834625,0.13501109182834625,0.13501109182834625
0.1349892020225525,0.1349892020225525,0.1349892020225525,0.1349892020225525
0.1349705457687378,0.1349705457687378,0.1349705457687378,0.1349705457687378
0.13495437800884247,0.13495437800884247,0.13495437800884247,0.13495437800884247
0.13494299352169037,0.13494299352169037,0.13494299352169037,0.13494299352169037
0.13493435084819794,0.13493435084819794,0.13493435084819794,0.13493435084819794
0.13492758572101593,0.13492758572101593,0.13492758572101593,0.13492758572101593
0.13492505252361298,0.13492505252361298,0.13492505252361298,0.13492505252361298
0.1349247395992279,0.1349247395992279,0.1349247395992279,0.1349247395992279
