Test Loss MAPE,Train Loss MAPE,Test Loss MSE,Train Loss MSE
0.659366250038147,0.659366250038147,0.659366250038147,0.659366250038147
0.520461916923523,0.520461916923523,0.520461916923523,0.520461916923523
0.42814338207244873,0.42814338207244873,0.42814338207244873,0.42814338207244873
0.3638248145580292,0.3638248145580292,0.3638248145580292,0.3638248145580292
0.3085981011390686,0.3085981011390686,0.3085981011390686,0.3085981011390686
0.26512935757637024,0.26512935757637024,0.26512935757637024,0.26512935757637024
0.23201367259025574,0.23201367259025574,0.23201367259025574,0.23201367259025574
0.2069939374923706,0.2069939374923706,0.2069939374923706,0.2069939374923706
0.18840695917606354,0.18840695917606354,0.18840695917606354,0.18840695917606354
0.17509962618350983,0.17509962618350983,0.17509962618350983,0.17509962618350983
0.16568523645401,0.16568523645401,0.16568523645401,0.16568523645401
0.15906922519207,0.15906922519207,0.15906922519207,0.15906922519207
0.15433496236801147,0.15433496236801147,0.15433496236801147,0.15433496236801147
0.150820791721344,0.150820791721344,0.150820791721344,0.150820791721344
0.1481519341468811,0.1481519341468811,0.1481519341468811,0.1481519341468811
0.14614315330982208,0.14614315330982208,0.14614315330982208,0.14614315330982208
0.14455197751522064,0.14455197751522064,0.14455197751522064,0.14455197751522064
0.1432720124721527,0.1432720124721527,0.1432720124721527,0.1432720124721527
0.14224015176296234,0.14224015176296234,0.14224015176296234,0.14224015176296234
0.14140811562538147,0.14140811562538147,0.14140811562538147,0.14140811562538147
0.14073695242404938,0.14073695242404938,0.14073695242404938,0.14073695242404938
0.14019449055194855,0.14019449055194855,0.14019449055194855,0.14019449055194855
0.1397564709186554,0.1397564709186554,0.1397564709186554,0.1397564709186554
0.1394031047821045,0.1394031047821045,0.1394031047821045,0.1394031047821045
0.1391182541847229,0.1391182541847229,0.1391182541847229,0.1391182541847229
0.1388881355524063,0.1388881355524063,0.1388881355524063,0.1388881355524063
0.13870202004909515,0.13870202004909515,0.13870202004909515,0.13870202004909515
0.13855187594890594,0.13855187594890594,0.13855187594890594,0.13855187594890594
0.13842971622943878,0.13842971622943878,0.13842971622943878,0.13842971622943878
0.13833172619342804,0.13833172619342804,0.13833172619342804,0.13833172619342804
0.13825196027755737,0.13825196027755737,0.13825196027755737,0.13825196027755737
0.13818615674972534,0.13818615674972534,0.13818615674972534,0.13818615674972534
0.1381312757730484,0.1381312757730484,0.1381312757730484,0.1381312757730484
0.1380859762430191,0.1380859762430191,0.1380859762430191,0.1380859762430191
0.13804826140403748,0.13804826140403748,0.13804826140403748,0.13804826140403748
0.13801662623882294,0.13801662623882294,0.13801662623882294,0.13801662623882294
0.13798974454402924,0.13798974454402924,0.13798974454402924,0.13798974454402924
0.13796651363372803,0.13796651363372803,0.13796651363372803,0.13796651363372803
0.13794679939746857,0.13794679939746857,0.13794679939746857,0.13794679939746857
0.13792924582958221,0.13792924582958221,0.13792924582958221,0.13792924582958221
0.13791358470916748,0.13791358470916748,0.13791358470916748,0.13791358470916748
0.1378992348909378,0.1378992348909378,0.1378992348909378,0.1378992348909378
0.13788621127605438,0.13788621127605438,0.13788621127605438,0.13788621127605438
0.13787426054477692,0.13787426054477692,0.13787426054477692,0.13787426054477692
0.13786260783672333,0.13786260783672333,0.13786260783672333,0.13786260783672333
0.13785140216350555,0.13785140216350555,0.13785140216350555,0.13785140216350555
0.13784071803092957,0.13784071803092957,0.13784071803092957,0.13784071803092957
0.1378302127122879,0.1378302127122879,0.1378302127122879,0.1378302127122879
0.13782042264938354,0.13782042264938354,0.13782042264938354,0.13782042264938354
0.13781072199344635,0.13781072199344635,0.13781072199344635,0.13781072199344635
0.13780151307582855,0.13780151307582855,0.13780151307582855,0.13780151307582855
0.13779230415821075,0.13779230415821075,0.13779230415821075,0.13779230415821075
0.13778448104858398,0.13778448104858398,0.13778448104858398,0.13778448104858398
0.13777722418308258,0.13777722418308258,0.13777722418308258,0.13777722418308258
0.13776999711990356,0.13776999711990356,0.13776999711990356,0.13776999711990356
0.13776341080665588,0.13776341080665588,0.13776341080665588,0.13776341080665588
0.13775663077831268,0.13775663077831268,0.13775663077831268,0.13775663077831268
0.13775020837783813,0.13775020837783813,0.13775020837783813,0.13775020837783813
0.13774387538433075,0.13774387538433075,0.13774387538433075,0.13774387538433075
0.13773779571056366,0.13773779571056366,0.13773779571056366,0.13773779571056366
0.13773207366466522,0.13773207366466522,0.13773207366466522,0.13773207366466522
0.1377263218164444,0.1377263218164444,0.1377263218164444,0.1377263218164444
0.1377209573984146,0.1377209573984146,0.1377209573984146,0.1377209573984146
0.13771554827690125,0.13771554827690125,0.13771554827690125,0.13771554827690125
0.1377106010913849,0.1377106010913849,0.1377106010913849,0.1377106010913849
0.13770563900470734,0.13770563900470734,0.13770563900470734,0.13770563900470734
0.1377011239528656,0.1377011239528656,0.1377011239528656,0.1377011239528656
0.13769645988941193,0.13769645988941193,0.13769645988941193,0.13769645988941193
0.13769209384918213,0.13769209384918213,0.13769209384918213,0.13769209384918213
0.1376878172159195,0.1376878172159195,0.1376878172159195,0.1376878172159195
0.13768358528614044,0.13768358528614044,0.13768358528614044,0.13768358528614044
0.13767938315868378,0.13767938315868378,0.13767938315868378,0.13767938315868378
0.13767565786838531,0.13767565786838531,0.13767565786838531,0.13767565786838531
0.13767170906066895,0.13767170906066895,0.13767170906066895,0.13767170906066895
0.13766783475875854,0.13766783475875854,0.13766783475875854,0.13766783475875854
0.13766410946846008,0.13766410946846008,0.13766410946846008,0.13766410946846008
0.137660413980484,0.137660413980484,0.137660413980484,0.137660413980484
0.13765668869018555,0.13765668869018555,0.13765668869018555,0.13765668869018555
0.13765312731266022,0.13765312731266022,0.13765312731266022,0.13765312731266022
0.1376497894525528,0.1376497894525528,0.1376497894525528,0.1376497894525528
0.13764676451683044,0.13764676451683044,0.13764676451683044,0.13764676451683044
0.13764335215091705,0.13764335215091705,0.13764335215091705,0.13764335215091705
0.1376400738954544,0.1376400738954544,0.1376400738954544,0.1376400738954544
0.13763685524463654,0.13763685524463654,0.13763685524463654,0.13763685524463654
0.13763338327407837,0.13763338327407837,0.13763338327407837,0.13763338327407837
0.13763032853603363,0.13763032853603363,0.13763032853603363,0.13763032853603363
0.1376265585422516,0.1376265585422516,0.1376265585422516,0.1376265585422516
0.13762320578098297,0.13762320578098297,0.13762320578098297,0.13762320578098297
0.13761967420578003,0.13761967420578003,0.13761967420578003,0.13761967420578003
0.13761599361896515,0.13761599361896515,0.13761599361896515,0.13761599361896515
0.1376120001077652,0.1376120001077652,0.1376120001077652,0.1376120001077652
0.13760805130004883,0.13760805130004883,0.13760805130004883,0.13760805130004883
0.13760389387607574,0.13760389387607574,0.13760389387607574,0.13760389387607574
0.13759952783584595,0.13759952783584595,0.13759952783584595,0.13759952783584595
0.1375952661037445,0.1375952661037445,0.1375952661037445,0.1375952661037445
0.1375907063484192,0.1375907063484192,0.1375907063484192,0.1375907063484192
0.1375858634710312,0.1375858634710312,0.1375858634710312,0.1375858634710312
0.1375812143087387,0.1375812143087387,0.1375812143087387,0.1375812143087387
0.13757629692554474,0.13757629692554474,0.13757629692554474,0.13757629692554474
0.1375710666179657,0.1375710666179657,0.1375710666179657,0.1375710666179657
0.1375657320022583,0.1375657320022583,0.1375657320022583,0.1375657320022583
