Test Loss MAPE,Train Loss MAPE,Test Loss MSE,Train Loss MSE
0.7899848222732544,0.7899848222732544,0.7899848222732544,0.7899848222732544
0.5388743877410889,0.5388743877410889,0.5388743877410889,0.5388743877410889
0.5134657025337219,0.5134657025337219,0.5134657025337219,0.5134657025337219
0.4456609785556793,0.4456609785556793,0.4456609785556793,0.4456609785556793
0.4010447561740875,0.4010447561740875,0.4010447561740875,0.4010447561740875
0.3583638668060303,0.3583638668060303,0.3583638668060303,0.3583638668060303
0.3197755813598633,0.3197755813598633,0.3197755813598633,0.3197755813598633
0.28735262155532837,0.28735262155532837,0.28735262155532837,0.28735262155532837
0.26004287600517273,0.26004287600517273,0.26004287600517273,0.26004287600517273
0.2379205971956253,0.2379205971956253,0.2379205971956253,0.2379205971956253
0.22057728469371796,0.22057728469371796,0.22057728469371796,0.22057728469371796
0.2065245658159256,0.2065245658159256,0.2065245658159256,0.2065245658159256
0.19558987021446228,0.19558987021446228,0.19558987021446228,0.19558987021446228
0.18729165196418762,0.18729165196418762,0.18729165196418762,0.18729165196418762
0.1805831640958786,0.1805831640958786,0.1805831640958786,0.1805831640958786
0.17508487403392792,0.17508487403392792,0.17508487403392792,0.17508487403392792
0.17051836848258972,0.17051836848258972,0.17051836848258972,0.17051836848258972
0.1665927767753601,0.1665927767753601,0.1665927767753601,0.1665927767753601
0.16317209601402283,0.16317209601402283,0.16317209601402283,0.16317209601402283
0.16017690300941467,0.16017690300941467,0.16017690300941467,0.16017690300941467
0.15750984847545624,0.15750984847545624,0.15750984847545624,0.15750984847545624
0.1551031470298767,0.1551031470298767,0.1551031470298767,0.1551031470298767
0.1529621183872223,0.1529621183872223,0.1529621183872223,0.1529621183872223
0.1510312408208847,0.1510312408208847,0.1510312408208847,0.1510312408208847
0.14931000769138336,0.14931000769138336,0.14931000769138336,0.14931000769138336
0.14778701961040497,0.14778701961040497,0.14778701961040497,0.14778701961040497
0.1464039832353592,0.1464039832353592,0.1464039832353592,0.1464039832353592
0.1451418250799179,0.1451418250799179,0.1451418250799179,0.1451418250799179
0.14402364194393158,0.14402364194393158,0.14402364194393158,0.14402364194393158
0.1430065631866455,0.1430065631866455,0.1430065631866455,0.1430065631866455
0.1420658528804779,0.1420658528804779,0.1420658528804779,0.1420658528804779
0.1411958485841751,0.1411958485841751,0.1411958485841751,0.1411958485841751
0.1404055655002594,0.1404055655002594,0.1404055655002594,0.1404055655002594
0.13970375061035156,0.13970375061035156,0.13970375061035156,0.13970375061035156
0.1390617936849594,0.1390617936849594,0.1390617936849594,0.1390617936849594
0.1384698748588562,0.1384698748588562,0.1384698748588562,0.1384698748588562
0.13792473077774048,0.13792473077774048,0.13792473077774048,0.13792473077774048
0.13742566108703613,0.13742566108703613,0.13742566108703613,0.13742566108703613
0.13697057962417603,0.13697057962417603,0.13697057962417603,0.13697057962417603
0.136563241481781,0.136563241481781,0.136563241481781,0.136563241481781
0.13619618117809296,0.13619618117809296,0.13619618117809296,0.13619618117809296
0.13586115837097168,0.13586115837097168,0.13586115837097168,0.13586115837097168
0.13555648922920227,0.13555648922920227,0.13555648922920227,0.13555648922920227
0.13527996838092804,0.13527996838092804,0.13527996838092804,0.13527996838092804
0.13503271341323853,0.13503271341323853,0.13503271341323853,0.13503271341323853
0.13481537997722626,0.13481537997722626,0.13481537997722626,0.13481537997722626
0.1346207708120346,0.1346207708120346,0.1346207708120346,0.1346207708120346
0.13444700837135315,0.13444700837135315,0.13444700837135315,0.13444700837135315
0.13429251313209534,0.13429251313209534,0.13429251313209534,0.13429251313209534
0.13415616750717163,0.13415616750717163,0.13415616750717163,0.13415616750717163
0.13403621315956116,0.13403621315956116,0.13403621315956116,0.13403621315956116
0.1339321732521057,0.1339321732521057,0.1339321732521057,0.1339321732521057
0.13384269177913666,0.13384269177913666,0.13384269177913666,0.13384269177913666
0.1337667852640152,0.1337667852640152,0.1337667852640152,0.1337667852640152
0.13370312750339508,0.13370312750339508,0.13370312750339508,0.13370312750339508
0.13365112245082855,0.13365112245082855,0.13365112245082855,0.13365112245082855
0.13361239433288574,0.13361239433288574,0.13361239433288574,0.13361239433288574
0.1335865706205368,0.1335865706205368,0.1335865706205368,0.1335865706205368
0.13356927037239075,0.13356927037239075,0.13356927037239075,0.13356927037239075
0.13355982303619385,0.13355982303619385,0.13355982303619385,0.13355982303619385
0.13355788588523865,0.13355788588523865,0.13355788588523865,0.13355788588523865
