Test Loss MAPE,Train Loss MAPE,Test Loss MSE,Train Loss MSE
0.8429763317108154,0.8429763317108154,0.8429763317108154,0.8429763317108154
0.6669166684150696,0.6669166684150696,0.6669166684150696,0.6669166684150696
0.4184149205684662,0.4184149205684662,0.4184149205684662,0.4184149205684662
0.39809468388557434,0.39809468388557434,0.39809468388557434,0.39809468388557434
0.4303571581840515,0.4303571581840515,0.4303571581840515,0.4303571581840515
0.390328049659729,0.390328049659729,0.390328049659729,0.390328049659729
0.3657960295677185,0.3657960295677185,0.3657960295677185,0.3657960295677185
0.3449705243110657,0.3449705243110657,0.3449705243110657,0.3449705243110657
0.32369735836982727,0.32369735836982727,0.32369735836982727,0.32369735836982727
0.305042564868927,0.305042564868927,0.305042564868927,0.305042564868927
0.2881034016609192,0.2881034016609192,0.2881034016609192,0.2881034016609192
0.2729703485965729,0.2729703485965729,0.2729703485965729,0.2729703485965729
0.2593947649002075,0.2593947649002075,0.2593947649002075,0.2593947649002075
0.247332364320755,0.247332364320755,0.247332364320755,0.247332364320755
0.23686017096042633,0.23686017096042633,0.23686017096042633,0.23686017096042633
0.2276315540075302,0.2276315540075302,0.2276315540075302,0.2276315540075302
0.21952791512012482,0.21952791512012482,0.21952791512012482,0.21952791512012482
0.2126123309135437,0.2126123309135437,0.2126123309135437,0.2126123309135437
0.20632685720920563,0.20632685720920563,0.20632685720920563,0.20632685720920563
0.2007259726524353,0.2007259726524353,0.2007259726524353,0.2007259726524353
0.19553156197071075,0.19553156197071075,0.19553156197071075,0.19553156197071075
0.19067181646823883,0.19067181646823883,0.19067181646823883,0.19067181646823883
0.18615101277828217,0.18615101277828217,0.18615101277828217,0.18615101277828217
0.1819363534450531,0.1819363534450531,0.1819363534450531,0.1819363534450531
0.17807641625404358,0.17807641625404358,0.17807641625404358,0.17807641625404358
0.17449170351028442,0.17449170351028442,0.17449170351028442,0.17449170351028442
0.1711593121290207,0.1711593121290207,0.1711593121290207,0.1711593121290207
0.16810643672943115,0.16810643672943115,0.16810643672943115,0.16810643672943115
0.16525135934352875,0.16525135934352875,0.16525135934352875,0.16525135934352875
0.16261811554431915,0.16261811554431915,0.16261811554431915,0.16261811554431915
0.16013552248477936,0.16013552248477936,0.16013552248477936,0.16013552248477936
0.1577875316143036,0.1577875316143036,0.1577875316143036,0.1577875316143036
0.1556701809167862,0.1556701809167862,0.1556701809167862,0.1556701809167862
0.15384571254253387,0.15384571254253387,0.15384571254253387,0.15384571254253387
0.15222026407718658,0.15222026407718658,0.15222026407718658,0.15222026407718658
0.1507066786289215,0.1507066786289215,0.1507066786289215,0.1507066786289215
0.14928266406059265,0.14928266406059265,0.14928266406059265,0.14928266406059265
0.14796482026576996,0.14796482026576996,0.14796482026576996,0.14796482026576996
0.14674633741378784,0.14674633741378784,0.14674633741378784,0.14674633741378784
0.145608589053154,0.145608589053154,0.145608589053154,0.145608589053154
0.14457625150680542,0.14457625150680542,0.14457625150680542,0.14457625150680542
0.1436205506324768,0.1436205506324768,0.1436205506324768,0.1436205506324768
0.14275595545768738,0.14275595545768738,0.14275595545768738,0.14275595545768738
0.1419498771429062,0.1419498771429062,0.1419498771429062,0.1419498771429062
0.14119966328144073,0.14119966328144073,0.14119966328144073,0.14119966328144073
0.14051538705825806,0.14051538705825806,0.14051538705825806,0.14051538705825806
0.13989341259002686,0.13989341259002686,0.13989341259002686,0.13989341259002686
0.139377623796463,0.139377623796463,0.139377623796463,0.139377623796463
0.13890738785266876,0.13890738785266876,0.13890738785266876,0.13890738785266876
0.13847340643405914,0.13847340643405914,0.13847340643405914,0.13847340643405914
0.13807544112205505,0.13807544112205505,0.13807544112205505,0.13807544112205505
0.1377294808626175,0.1377294808626175,0.1377294808626175,0.1377294808626175
0.1374293565750122,0.1374293565750122,0.1374293565750122,0.1374293565750122
0.13715709745883942,0.13715709745883942,0.13715709745883942,0.13715709745883942
0.13691996037960052,0.13691996037960052,0.13691996037960052,0.13691996037960052
0.1367102861404419,0.1367102861404419,0.1367102861404419,0.1367102861404419
0.13652358949184418,0.13652358949184418,0.13652358949184418,0.13652358949184418
0.13635820150375366,0.13635820150375366,0.13635820150375366,0.13635820150375366
0.1362132877111435,0.1362132877111435,0.1362132877111435,0.1362132877111435
0.13609343767166138,0.13609343767166138,0.13609343767166138,0.13609343767166138
0.13600756227970123,0.13600756227970123,0.13600756227970123,0.13600756227970123
0.13594365119934082,0.13594365119934082,0.13594365119934082,0.13594365119934082
0.1358948051929474,0.1358948051929474,0.1358948051929474,0.1358948051929474
0.13586363196372986,0.13586363196372986,0.13586363196372986,0.13586363196372986
